4.369694512,6.15978E-08,0.017407756,0.00199187
2.715061946,1.05929E-10,0.076513548,0.014090571
0.07833727,0.000617323,0.00044628,2.68842E-05
2.138593121,3.73796E-09,0.013668035,0.003195566
1.234419832,6.21716E-09,0.098353561,0.039837966
1.298563006,0.000918257,0.000874983,6.77683E-05
2.660793406,0.001133887,0.026291785,0.004780434
0.086475328,1.12356E-06,0.089981351,0.520121565
1.679719289,0.00115277,0.012735073,0.003382261
1.364713129,8.14753E-11,0.0072851,0.002669096
3.45797786,0.00022064,0.02606876,0.003750913
4.311838681,0.004271982,0.046533213,0.005166207
3.928296266,0.001201275,0.029333516,0.003655773
1.386255556,0.02818553,0.063667171,0.010393438
1.476513693,2.11663E-07,0.057657686,0.019524844
0.386009959,5.34274E-08,0.007422199,0.009613641
1.438043756,4.57566E-05,0.006675856,0.002299033
0.465789506,4.1455E-05,0.084414145,0.090422975
4.696113387,5.2394E-06,0.000192145,2.02203E-05
0.298653034,5.49398E-10,0.002400682,0.004019176
2.904650598,3.63413E-05,0.045189697,0.007774545
0.341091194,9.36175E-09,0.010714952,0.015706792
0.704010725,1.14837E-08,0.001250023,0.000887764
0.968109634,0.000679386,0.001931564,0.000408619
1.993624958,0.047924821,0.012705963,0.000279422
0.673027848,3.45864E-06,0.067099764,0.049841538
1.20537477,4.03108E-09,0.014191772,0.005886868
1.9155182,0.303940427,0.009419762,2.43268E-05
0.366067285,0.01223206,0.001030525,7.23484E-06
4.83978226,7.32842E-11,0.004243862,0.000438435
0.564191308,0.000851245,0.083199038,0.071058753
0.606799517,0.000716828,0.011388993,0.007438884
1.500690393,1.31057E-07,0.006792971,0.002263224
1.270827036,5.18975E-09,0.000688721,0.00027097
0.434939973,0.001024084,0.000641905,3.34879E-05
3.301705668,2.52636E-07,0.034243933,0.005185771
0.909231163,1.28036E-09,0.004263298,0.002344451
2.568464759,7.95027E-10,0.083725391,0.016298723
2.121408662,6.87708E-07,0.002153799,0.000507481
1.046377337,0.322962852,0.005015235,6.49003E-06
1.801137872,1.03317E-05,0.072044612,0.019996565
3.486464738,7.97052E-05,0.000802402,0.000108517
0.477311383,0.119513329,0.022752045,0.000360897
0.363487837,5.65455E-06,0.002860875,0.003892512
0.570615347,2.15453E-10,0.000595126,0.000521476
0.790883796,0.000183758,0.077141016,0.048475089
0.696095288,6.53002E-10,0.021244338,0.015259646
0.074657744,7.08901E-08,0.001714916,0.011472468
1.960163657,0.128080606,0.013908323,0.000125764
3.232927436,1.20177E-08,0.005216907,0.000806838
2.657329215,3.10015E-06,0.002110003,0.000396577
0.345008048,1.18527E-08,0.042537379,0.061646838
0.030680642,2.9434E-11,0.083076609,1.3538929
0.499247806,1.00178E-07,0.000310237,0.000310302
0.797160374,5.83524E-10,0.02450804,0.015372088
0.337738686,0.009077089,0.001922939,3.39442E-05
0.637787492,0.000157048,0.002557608,0.001619104
2.897218839,4.29126E-06,0.000922343,0.000158666
0.499796305,0.01239788,0.00064544,2.80013E-06
0.708180847,1.51475E-07,0.010237146,0.007227475
1.923437255,2.1712E-07,0.064101513,0.016663212
1.656095738,7.0851E-10,0.07117312,0.021488226
1.361228764,0.001038499,0.098257084,0.03553086
1.321644844,2.73533E-05,0.064481348,0.024378696
0.327888833,0.001680298,0.000553457,1.51885E-05
0.380323607,3.94448E-10,0.037477764,0.049270885
0.642449062,3.11064E-05,0.000565536,0.000364783
0.971994271,1.10628E-08,0.001171451,0.00060259
2.971916341,9.07999E-11,0.008208829,0.001381067
1.093262665,2.63464E-05,0.012824649,0.005843267
0.904500551,2.73258E-06,0.024849507,0.01373325
0.255803966,1.12685E-08,0.00052701,0.001029933
0.880444297,0.000171527,0.011146808,0.006108945
2.839959851,2.05368E-08,0.030656616,0.005397365
1.777320853,0.000118653,0.00034976,6.18828E-05
0.716772296,3.00178E-09,0.057633434,0.040203441
2.932853246,0.029161247,0.007091444,0.000142505
0.877185999,0.00598093,0.02402928,0.006755795
4.431741278,2.35757E-11,0.032592504,0.003677167
2.815781503,2.01901E-10,0.001301931,0.000231185
1.427159876,1.54997E-06,0.08140043,0.028517568
0.582944377,0.106228642,0.00129198,1.30945E-06
0.332298641,0.000152359,0.00124033,0.000753937
0.533624687,4.41123E-07,0.003968954,0.003717314
4.463116036,0.002680631,0.087356905,0.009651964
0.935374863,0.000138119,0.000431373,9.89778E-05
1.195631446,0.02214445,0.019794932,0.001447228
0.74527583,0.83099251,0.009036595,8.189E-06
0.263547021,1.81485E-07,0.004255585,0.00807106
0.418692732,7.34201E-05,0.000254259,7.09279E-05
0.080256571,0.000103063,0.001359512,0.001467256
0.728676861,0.004507994,0.000862821,1.37574E-05
3.394621238,1.15352E-05,0.031378885,0.004620853
2.351186042,5.22818E-10,0.0062456,0.001328181
2.815289999,0.024849704,0.000567436,1.07969E-06
0.287631232,0.011623541,0.017966934,0.002306757
0.417191303,3.86E-05,0.002056439,0.002242847
1.952165819,0.000485729,0.000833458,0.000101542
0.548507712,8.65694E-06,0.003042276,0.002744456
0.755121757,2.29867E-11,0.003066857,0.002030704
2.275852048,2.99706E-09,0.026995367,0.005930826
2.585496077,1.09543E-07,0.003025494,0.000585073
1.218325245,7.55105E-07,0.048691661,0.019982522
1.306882593,1.68305E-05,0.005743317,0.00218748
0.968726108,6.24255E-05,0.059761463,0.030778866
1.346042629,0.000131472,7.0552E-05,3.12793E-06
2.70762307,0.002169554,0.003028444,0.000289446
3.714281044,0.001565327,0.000735661,2.74471E-05
0.081678125,1.21755E-06,0.000520639,0.003004635
0.219314422,9.18691E-11,0.014017074,0.031956569
1.7460875,1.83306E-08,0.002550338,0.000730295
0.875180178,2.59046E-07,0.00152626,0.000871631
2.400788983,1.83065E-08,0.010344202,0.002154331
3.752257009,2.3424E-06,0.01496446,0.001993895
2.00167431,2.27969E-05,0.00010666,2.09576E-05
4.588290084,9.50869E-06,0.000366877,3.9528E-05
0.092974642,2.36471E-05,0.001273231,0.004203953
1.590208916,1.09624E-05,0.089646327,0.02818263
1.070333324,1.66608E-06,0.001388889,0.000647357
3.949322319,3.47896E-08,0.015006937,0.001899936
0.039016978,3.07963E-10,0.049038444,0.628424228
1.415159948,0.000354705,0.005282293,0.001689208
3.234910153,0.00026452,0.037376256,0.005751739
3.261234878,6.39746E-07,0.001816181,0.00027839
0.620441747,0.000179371,0.000873646,0.000310186
2.278990035,0.012698575,0.000888766,5.18149E-06
2.311938834,3.60686E-05,0.065639939,0.014189116
2.185453939,0.014101734,0.000477406,1.34674E-06
0.40172829,2.49869E-08,0.059184466,0.073662153
0.721607127,0.069858373,0.000949868,1.07628E-06
1.688556584,0.007560143,0.012033473,0.001431977
0.8430277,4.46189E-10,0.002492845,0.001478506
0.062516937,2.25221E-05,0.02853732,0.22247419
1.598327202,0.018577694,0.08560197,0.019540436
0.711528897,0.022163439,0.040121784,0.005891585
0.257455559,6.95252E-12,0.04992442,0.096957356
1.902686266,2.58319E-05,0.000709268,0.000179251
0.04326807,4.11137E-07,0.000488643,0.005427078
2.563348606,6.29461E-05,0.02824317,0.005499458
2.539580802,4.77009E-10,0.001155789,0.000227555
0.459388937,1.18204E-06,0.026743235,0.029101799
0.78905381,0.568237417,0.070308004,0.000724819
4.330195639,6.50399E-09,0.078745499,0.009092603
0.222371786,0.003027971,0.004015304,0.000443073
0.520861506,0.019370864,0.007547577,0.000244899
0.555497491,1.36841E-06,0.009546268,0.008588104
1.29280384,3.38798E-10,0.001352864,0.000523228
0.851602257,5.7568E-07,0.015767742,0.009256898
0.56384781,1.31283E-09,0.000208157,0.000184582
0.8081758,8.70089E-10,0.019425247,0.012017957
0.078022457,6.12921E-10,0.000145877,0.000934742
0.585474142,0.039995011,0.001115284,2.59168E-06
1.358562282,1.17349E-09,0.073902655,0.027198846
0.91775929,3.75339E-08,0.004715916,0.002569211
0.945519152,0.001347908,0.098068645,0.050351966
4.007305822,0.000336745,0.059511546,0.007404411
4.719103224,0.041641378,0.000465946,4.34455E-07
0.365259778,5.66617E-07,0.013537275,0.018526777
0.757880484,1.32328E-07,0.006251721,0.004124246
4.767983646,6.68272E-10,0.00268184,0.000281234
0.312007819,1.28917E-10,0.042657337,0.068359403
0.957292648,1.00852E-08,0.086798498,0.045335393
0.705920686,1.12332E-09,0.006096585,0.004318178
0.505365583,7.78274E-06,0.000509255,0.000473375
0.332014965,4.99659E-09,0.00064391,0.000969655
1.35800324,1.80392E-10,0.015524008,0.005715748
0.990368754,0.000153128,0.073286789,0.036843628
3.428851295,1.12901E-07,0.004144083,0.000604286
1.830717895,0.002036248,0.028004747,0.007041011
2.050043205,4.33952E-11,0.004254695,0.001037709
3.425695718,1.46471E-08,0.000135938,1.98396E-05
1.809238939,1.0722E-10,0.081472543,0.022515695
0.742989213,8.58255E-09,0.011506511,0.007743375
0.451240179,1.14476E-07,0.00609946,0.006757989
0.817048965,0.001441577,0.031497595,0.017115776
0.603724148,0.043378784,0.052490853,0.005246591
0.568633018,1.30233E-07,0.057371705,0.050446637
0.894446721,6.26692E-09,0.001449024,0.000810004
3.04895223,0.001869966,0.009432867,0.001345748
1.372046436,1.14373E-05,0.005978559,0.002172626
0.315239325,6.61531E-09,0.020314684,0.032220983
0.897285367,0.003999278,0.000248961,1.29145E-06
0.909917963,3.21264E-08,0.008758007,0.004812487
0.593938038,0.008764459,0.022637075,0.004691317
2.458818476,0.013340771,0.039742702,0.005885702
0.117894338,1.0481E-09,0.0008928,0.003786367
0.357398084,1.10606E-06,0.01339464,0.018730445
2.904492055,6.35098E-11,0.075825284,0.013053106
0.029268311,1.4285E-10,0.000145285,0.002481788
0.61972507,0.086033465,0.005173753,2.5927E-05
1.686247882,6.15176E-11,0.003212011,0.000952414
3.429023568,3.62942E-07,0.078802662,0.011490509
0.129859945,1.6082E-08,0.000459001,0.001766338
0.787984933,1.21102E-06,0.001426009,0.000902895
0.30051456,0.022384868,0.000997547,3.7045E-06
2.67886736,0.008960881,0.006685851,0.000390417
1.28594268,1.14997E-05,0.001425045,0.000547132
0.966488485,0.009045372,0.000658307,3.99221E-06
1.46017555,5.38947E-09,0.0019148,0.000655672
1.339398514,1.20003E-09,0.00148283,0.000553543
3.449306049,7.27983E-09,0.000597746,8.66467E-05
3.548683459,2.14539E-10,0.000395531,5.57292E-05
0.021820038,0.161606728,0.003915108,7.904E-06
0.242195424,5.06216E-11,0.000434447,0.000896892
0.358565828,1.02459E-08,0.000786321,0.001096401
1.491948942,4.27867E-10,0.003980415,0.001333965
0.760736241,0.031514577,0.006062979,9.71683E-05
2.972992181,4.81608E-07,0.008605766,0.00144727
0.683447008,8.51127E-08,0.035981792,0.026323579
0.208082858,0.000927531,0.000552354,2.7404E-05
0.594221716,0.009460316,0.039932611,0.012764341
0.038062351,1.03597E-05,0.000879398,0.005351865
0.562716955,0.001103696,0.018682216,0.013116901
4.061452141,0.065645394,0.01236236,0.000192141
1.645766318,1.25874E-08,0.000214157,6.50583E-05
1.905303261,8.79078E-05,0.014689858,0.003830776
0.973378705,3.04492E-05,0.012518252,0.006398172
0.969214522,0.039026746,0.018767384,0.000749371
0.000426724,0.043149447,0.003965987,3.03771E-05
0.005605412,1.88771E-06,0.029729134,2.591745258
1.555933749,1.43712E-08,0.002779445,0.00089317
0.151850514,0.001065673,0.060479803,0.152998685
1.267255379,3.95067E-09,0.002468453,0.000973934
0.851731177,0.032384273,0.000629875,1.02092E-06
0.29561119,4.90835E-09,0.00617591,0.010445946
0.099904087,6.51878E-06,0.082458294,0.412034162
0.618168489,0.093423651,0.002019224,3.63689E-06
2.192386218,2.98974E-10,0.064740308,0.014764804
1.438994192,5.20563E-11,0.003776824,0.001312314
1.828568184,0.000106385,0.004533594,0.00120784
0.266002349,3.5175E-10,0.000336191,0.000631927
0.395578955,0.038032101,0.007655566,0.000128404
2.762957834,4.96496E-06,0.0311288,0.005632588
0.713843966,5.76665E-09,0.014074891,0.009858509
3.505286096,7.89188E-11,0.023202746,0.003309679
0.249790596,0.072327285,0.06999262,0.005638954
1.904663383,0.094501104,0.002744186,6.64029E-06
3.934498502,9.44303E-09,0.039778422,0.005055081
4.144807582,0.000879748,0.009957111,0.001149945
1.726115151,1.21081E-07,0.003418213,0.000990106
0.647726259,2.79684E-09,0.027374549,0.021131257
0.338509522,0.000649436,0.002637335,0.000865607
0.562324881,0.00110952,0.009154918,0.004790209
0.984531603,2.2343E-05,0.000621919,0.000292795
1.701528098,7.53195E-09,0.037900944,0.011137323
3.626038861,1.17736E-07,0.000737598,0.0001017
1.232259027,0.005804073,0.000743764,7.93918E-06
0.62050661,1.1775E-07,0.001250958,0.001007708
1.366529197,6.12984E-11,0.078841839,0.028847477
1.248587531,0.00053422,0.000280013,1.21444E-05
3.389993227,4.33704E-06,0.075061012,0.01107059
0.331250833,1.18108E-09,0.003509923,0.005297973
4.136859817,1.17386E-11,0.008348017,0.00100898
0.775525411,2.78222E-05,0.010289128,0.006587391
2.521441952,3.14914E-07,0.034298716,0.00680136
0.806590536,0.124218337,0.000104439,7.31749E-09
1.034840602,0.098032372,0.002823704,6.77768E-06
1.573295462,1.42494E-10,0.064132322,0.020381525
0.744559675,3.1424E-10,0.086954661,0.058393345
3.325783098,1.25505E-06,0.001183762,0.000177854
0.231534859,1.7894E-08,0.073636077,0.159016925
3.57074307,0.015922271,0.000627423,2.05964E-06
0.887160166,7.34885E-09,0.000108428,6.11005E-05
1.785687498,5.78163E-07,0.065680101,0.018390523
3.6538385,2.50592E-08,0.000499136,6.83011E-05
0.13661968,9.37266E-07,0.000478242,0.001700051
1.679254268,0.005340884,0.087078701,0.024033788
0.892018929,0.004662625,0.015001976,0.003560014
3.092459459,1.17145E-09,0.00014863,2.40309E-05
2.643734445,6.56509E-06,0.005978048,0.001129667
0.528578602,5.38221E-06,0.087246715,0.082510293
0.109664939,0.060141191,0.061515013,0.005242252
1.64935389,2.21682E-09,0.008865816,0.002687662
1.291159623,1.01414E-08,0.077869675,0.030154931
0.244396489,0.163097174,0.058183801,0.001729504
1.74842156,6.89748E-11,0.000172483,4.93252E-05
2.025624105,0.062649013,0.041346736,0.002209007
4.977594291,2.96248E-05,0.008523023,0.000854943
1.081354275,1.28805E-05,0.041970856,0.019395602
0.591962689,7.52414E-12,0.001066374,0.00090071
3.931217261,6.03058E-07,0.013684412,0.001740441
0.597732105,0.002081759,0.073075786,0.055300913
0.579319996,0.00037647,0.008265635,0.006012212
1.933820752,0.003754248,0.001302945,3.74033E-05
0.478914219,8.71116E-12,0.001882442,0.001965323
0.16982998,6.50105E-06,0.008985586,0.026229252
1.430652167,1.11251E-08,0.014504873,0.005069316
0.351323363,0.000289571,0.018396543,0.023835713
3.199341155,2.33776E-05,0.02146825,0.003352821
1.749893668,1.62213E-06,0.010732761,0.00306616
3.172542248,9.02282E-11,0.004300044,0.000677697
1.701535718,2.60947E-07,0.049266277,0.014476913
4.428148611,9.67432E-08,0.056116191,0.006336299
0.403790991,0.000749002,0.00475715,0.002278968
0.95045704,4.43581E-07,0.009642507,0.005072072
0.307425564,0.000697804,0.014990778,0.017063934
0.334144592,0.094299193,0.087230242,0.006713584
0.036458312,9.29344E-06,0.000299252,0.000785144
1.750952556,2.83017E-08,0.002466526,0.000704329
0.763017971,1.93168E-08,0.003164063,0.002073354
0.731712086,0.396522071,0.010085306,2.1376E-05
0.713055532,0.083238196,0.000982581,9.66567E-07
3.974820645,1.59974E-11,0.00013624,1.71378E-05
1.360469906,0.006883893,0.051226772,0.01510912
1.253219866,0.084888488,0.009016466,7.97837E-05
3.206972894,7.05883E-08,0.044962992,0.007010185
0.227506868,0.098481145,0.011854855,0.000118919
1.646041203,9.54641E-08,0.006205214,0.001884855
3.871620207,7.13637E-06,0.005438763,0.000701912
1.28775885,9.6492E-07,0.007297964,0.002833009
0.672142343,0.00027547,0.007100648,0.004672352
0.910975705,0.132864627,0.001265916,1.00512E-06
1.723068087,0.102292616,0.030453339,0.000752224
0.45744115,9.63893E-09,0.002575475,0.002815043
0.115424793,1.19725E-06,0.058985048,0.255423039
1.168375608,6.61026E-10,0.005014975,0.002146131
0.996247798,7.51831E-09,0.019200599,0.00963645
2.873352666,1.36413E-05,0.010514033,0.001827924
3.919683055,3.33473E-06,0.091591155,0.011683273
0.874115095,0.008428813,0.000900896,8.02304E-06
0.011209102,9.65821E-07,0.012987237,0.571629627
0.592445831,1.66209E-07,0.069548132,0.058695299
2.520063617,3.41361E-09,0.026845837,0.00532642
0.913087652,1.00133E-05,5.22034E-05,1.70698E-05
1.238022953,5.71084E-09,0.005208881,0.002103706
3.487816014,9.00837E-05,0.001517128,0.000210084
3.190894596,0.115937118,0.052849452,0.001940195
1.705821356,1.51072E-10,0.054203638,0.015887841
0.885820278,5.91876E-08,0.035211151,0.019874809
0.057272988,0.000875548,0.001984746,0.000374823
2.848173147,0.002240806,0.000972802,3.43282E-05
0.611785264,0.010940601,0.00094449,6.79442E-06
0.869816754,0.000675678,0.026360345,0.014259748
2.806532864,1.00802E-09,0.008494452,0.001513335
0.090756741,0.000107852,0.001017142,0.000789788
1.471246114,5.56358E-07,0.030379513,0.010324159
0.326084008,0.003053585,0.068202648,0.076004343
3.445477017,7.75501E-08,0.001046307,0.000151831
3.253034368,0.065855322,0.005188179,3.40238E-05
0.971536937,0.000159216,6.89531E-05,2.4812E-06
0.059615456,1.25607E-10,0.018218462,0.152799784
1.199623183,5.4638E-10,0.010956644,0.004566702
1.672930585,0.056131627,0.035151629,0.00180173
0.364388393,5.62358E-07,0.002494713,0.003418916
1.583780915,2.52128E-07,0.01929181,0.006090328
2.041488112,0.084421933,0.001601013,2.53013E-06
3.373575291,0.198707228,0.006111917,1.56633E-05
0.72197649,1.06886E-11,0.008963718,0.006207763
1.452190119,0.08709332,0.001536755,2.25964E-06
1.716835899,0.001442363,0.001443399,0.000114836
0.383094101,4.10987E-10,0.030134905,0.039330941
0.680742119,1.15701E-06,0.064239481,0.047180922
3.333047664,1.2658E-09,0.000442672,6.64063E-05
0.768152745,4.09929E-10,0.010028113,0.006527421
0.487904897,0.000450454,0.003013569,0.001441537
0.252519511,2.57364E-06,0.008318322,0.016430292
0.629595653,0.010820548,0.008493677,0.00055335
0.742703961,8.38795E-10,0.000362668,0.000244153
2.934529759,2.86955E-07,0.024800613,0.00422562
1.461235531,1.11969E-09,0.010907709,0.003732358
2.92703367,4.77401E-06,0.007498316,0.001280316
0.315484417,1.12919E-05,0.001665376,0.002525944
3.047148155,1.2482E-05,0.000990827,0.000161238
1.909631164,0.001878661,0.001156482,5.80035E-05
1.85922703,1.24469E-05,0.079399991,0.021349357
0.896158615,0.023163993,0.010447166,0.000391582
0.640668235,0.007351663,0.016674476,0.00304603
0.061491038,0.000137901,0.080533744,0.618370616
1.885199555,9.91534E-09,0.012959586,0.003437189
0.245564508,1.18288E-09,0.001107791,0.002255582
0.705491414,0.369467178,0.01158975,3.02962E-05
0.35380154,0.001843012,0.08913931,0.11125019
0.58440946,1.88981E-05,0.044211794,0.03777071
